Screenshot,Center,Holes (0-5),Link 0,Link 1,Link 2,Link 3,Link 4,Link 5,Status,Who?,Notes,,,,,,,,This is a Dupe,Probably an Error
https://drive.google.com/file/d/1RJqMMmzlFMiYz8_gzDFZmSIRf0N-QO_t/view,Blank,2,DTPDBBT,CBDSHSC,CSHHCSB,BHTCSPD,HBDSBSD,HBHPTPB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1MSRrlAhSWzGU7JZd3n79B5nB9s7NcSSh,Blank,2,DTPDBBT,CBDSHSC,CSHHCSB,BHTCSPD,HBDSBSD,HBHPTPB,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://drive.google.com/file/d/1ERawdlF2AA2J5XRiEhAqDzhk8hyMenfe/view?usp=sharing,Snake,"4,5",DTPDBSP,CCBBHHH,PBCSTBS,CHHDSPC,HPSCSPP,PSHDSBH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/1d1c27fba5e41df8692318f7dd690b8e-png.jpg,Blank,"2,5",DTPDDBD,DBSCDDT,DTPBDTD,TDCSSHS,TPSDPPD,HPBCCHD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1p6-kdCHbTU9YU5mOwLHHdG_D5qyQsga5,Blank,2,DTPHHSD,HPBHPHD,CTDPBSP,STCPDTP,TDHTCHH,THSBCTD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667518552257069075/1085660_20200116171603_1.png,Blank,0,DTPHSSB,TTHBDSD,PBHBHHT,DDHDTHT,BHCCHDC,HHSDBCT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667694824648081419/20200117124001_1.jpg,Blank,"0,3,5",DTPHTDH,BBBBBBB,BBBBBBB,CCTHPBH,CSCHDHD,BDCCBDH,Verified,,Fixed holes,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667694824648081419/20200117124001_1.jpg,Blank,"0,3,5",DTPHTDH,BBBBBBB,BBBBBBB,CCTHPBH,CSCHDHD,BDCCBDH,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://gyazo.com/f7d746ea0ec3706412a914d3680e3f35,Blank,"3,5",DTPPCPP,SCCSPHH,CPCCDCD,SSDDDCC,CTPTSTD,DSTSHCT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
http://prntscr.com/qop7s4,Diamond,"1,4,5",DTPPSBP,DBBHHTT,HDBDPHS,BSHBPCP,CBHPPTB,THPTDDP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/GHgqPjX.jpg,Diamond,"1,4,5",DTPPSBP,DBBHHTT,HDBDPHS,BSHBPCP,CBHPPTB,THPTDDP,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://paste.pics/9e393b8aefb92190147338a724c71f53,Blank,"1,3",DTPPTTC,CBHDBDH,CPBCSSB,HDTTPDB,PDBDSSB,DPHHSPS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/4d878b6f47169c8b8d4e74d0598b990c,Blank,"1,2,5",DTPSHSH,TTPBPCP,SCSHSDH,TPDPDSH,BHSHSSH,DCBCPTD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/qpiq1pb.png,Blank,"2,4,5",DTSBBBP,CHHSHTD,CDDTCSS,CDSCDBH,HSSSSDB,PDTSTST,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/file/d/1zdWBCCXDpi0MuJK3GrkbgdJsnR62o3T9/view?usp=sharing,Blank,"0,2,5",DTSBCPT,DDBDDPH,SPBCDHH,PDBCHPD,HTHDCDC,SHPCBCD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/668164526377533442/tiger_release_final_20200118_194303.png,Hexagon,4,DTSCSDH,BHSBDPC,DCCPDPH,HHBHHBS,PDHBSSH,DBPBCDB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/667240166129401856/tiger_release_final_20200115_223119.png,Blank,"2,3,4",DTSTDDP,PSCSSDD,SDTPTPD,BBBBBBB,TPHDCBH,SHHSBBS,Verified,,ENTRANCE!!!,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667788343379230720/tiger_release_final_20200117_094537.png,Blank,3,DTTBBPB,TBTTBCD,SCCHDDD,TTCTDBS,DCCSBTS,SCTDPPS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/615d47d5ba888ba9817e7a1b29d709ce-jpg.jpg,Blank,"0,5",DTTBPDH,BBSBSBC,DTBTPSD,PSTSBSH,TSCTHPD,HHHPPBB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667487076723195914/667780608067371018/4dfa7f83be63ff4a853577362b7de48a.png,Blank,3,DTTCBDS,PTCHTBS,BPSCHTC,STHSCPH,TDDSHSP,CTPPDHP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1frJ_Ddys_6ucSj5nlPqtkDEaVcaNHNwc,Blank,3,DTTCBDS,PTCHTBS,BPSCHTC,STHSCPH,TDDSHSP,CTPPDHP,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://gyazo.com/68a08127294a7480f6ff5fee8dc37c8a,Blank,"0,1",DTTCSBD,DDDPSST,CBBHDSC,SBTCTSD,CBHDCSB,CBCPTPH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667199480432558100/PS_Messages_20200115_195827.jpg,Blank,2,DTTHSTB,SPHBCSB,DHCPDHD,BSHBCCC,HCBCPDB,PHPHSPC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/XE20cME,Diamond,4,DTTHTTP,TPTBDBS,DSCPBCD,BTTCSBT,BCDCDPB,SDSBHDC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=106Wv8xtaMFI8lzdXzQnXv0pmRc06A2Sy,Blank,"0,2,3,4",DTTSCBS,DHDDHBH,CHBBCCP,TTHDBCD,HPHHHDD,HPHBDCH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/667499790950465537/667523052690472960/321fc1386bc527805fa39444956dc515.png,Blank,"1,2,5",DTTSTSH,TPCTTBB,SSHSSCS,SBBSHSD,CDPCDSD,PBTPPBP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667890307043688468/tiger_release_final_20200117_170319.png,Blank,"1,2,3,5",DTTTDDC,CHSSHHC,DCBPPTT,BTTBTTS,CDTSDDB,BPPSSTH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/e6194855d8f37d6ab85105045fa8b03f,Blank,2,DTTTHDC,BPTPTSC,CCHDTTD,CDHDHPH,BPDSPHP,BPHSDTB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667265676397772800/20200116130812_1.jpg,Blank,"0,3",HBBBHSP,TDBTTDS,BSDHHHP,DPSPDHP,CTBCCBT,BSHSTPB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667788793100894208/tiger_release_final_20200117_091952.png,Blank,"2,5",HBBBSDT,DSBDDPB,TDPSCHS,DSHSHCD,BPSBPCP,SPTTTCH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667423278389788709/20200116171859_1.jpg,Blank,4,HBBDCDH,DHHBBPC,HSBCSHP,SHHTHDD,BCSTHSC,SBDTSDT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/667224419101573130/unknown.png,Blank,"0,3,5",HBBDDBD,SBCBBPS,BSBPDBS,PDSTTTC,DBHCPTT,THDPBCD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/520963861462122497/667220698573570098/unknown.png,Blank,"1,5",HBBDPHS,STSDHSP,DHPHTDB,CDHCDCP,TSSCHDP,CTTHDHP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/4725cfc0c2922bbfb2fe20b8684ad606,Blank,"2,3,4,5",HBBDSCD,CTBHCCT,SBCBHCP,SHBTCSB,PPHTDDH,TCTBSBT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/666872924967403550/667502469537857556/unknown.png?width=1202&height=677,Blank,5,HBBPPCT,BTPPSPC,DSCBPHT,BTHSTCP,DTHDDHH,PSDCTSD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667566049721581578/20200116220357_1.jpg,Blank,"1,5",HBBSBSC,DPPTDCH,HBHTHSB,CTTCSBT,SBDHDTB,BCBPHDC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/668182567698169876/668193769862070282/tiger_release_final_20200118_122318.png,Blank,4,HBBSCHS,PCBTCTS,TTBBPDH,CTDSTBB,DPCDDSS,TCHBTCS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/668360465646354432/Destiny_2_1_19_2020_2_34_06_AM.png,Blank,4,HBBSCHS,PCBTCTS,TTBBPDH,CTDSTBB,DPCDDSS,TCHBTCS,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://gyazo.com/2ae98535e3ec727d82de434a5b966ac1,Blank,"0,2,4",HBBSCTP,PTCDHCD,CHBPSHB,TDHTBPC,STCSTHS,THHTTBH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667217269557952539/tiger_release_final_20200115_225909.png,Plus,2,HBBTSHS,BSPTHTP,BCSHBPS,DTPCTSB,BSHPBHS,DHBDCPH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/648692527712698374/667929466680508426/unknown.png,Plus,4,HBCCSPH,BSTHBHD,CTTTSHH,TBDTSDS,PDDTBTP,PHCPHTC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667487076723195914/667823010853421056/6a57b47fe7f40a4d46b40437452dbe70.png,Blank,1,HBCHBBB,CDDDBDC,TBPHPHT,STTCDCD,BTBBPPH,HPDCTHD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667522172784476210/1085660_20200116191427_1.png,Blank,5,HBCHHTT,TTSPTHS,HTBBPSP,BBBPHTC,PSHBBTB,TSSTHHP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
Destiny 2 Screenshot 2020.01.16 - 23.09.01.03.png,Blank,"3,5",HBCPHDB,BCDDCBC,CDBSHSP,DSTHHHP,HHCSDDB,DDTDTBS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667339154404802590/PS_Messages_20200116_130723.jpg,Blank,4,HBCPPDS,PSHTCTS,SHBHDCC,PHHBBSH,TCPTCHH,CPSHCST,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667869313423638539/667885291083792396/Destiny_2_Screenshot_2020.01.17_-_19.08.52.41.png,Blank,1,HBCTCBC,THDCSBC,THBCSCT,HSPCDPT,DTCSSDC,CPCCTBP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1KSMrrawUha6m89CB7C5T6W8DyYQSm2Jd,Blank,"1,4,5",HBCTPHP,PPDDPPP,HBCTBCC,PCTBTPT,DBHBSHC,DDPPSPH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://images-ext-2.discordapp.net/external/mYrcHHcJPvzSG3u0YJLyNLz2lCMjRe-mUJgiK1KPdrY/https/i.gyazo.com/thumb/1200/11a6bffbff80f946e7e0602e921c8b7d-png.jpg,Blank,0,HBDHHSD,SDDBBDC,BBSPBSD,SBDDBBD,SPSDCBP,DHDTSDP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/667232683960696832/Screenshot_5.png,Blank,"3,5",HBDHHTC,BHHCSCD,PCTHSTD,BTSBSCC,SHCDTCB,DBPHSSH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/e197b32da38b8fbca9de732b8c672899-png.jpg,Blank,4,HBDPDCP,CHTSHBS,CPDBHCS,HHBHSST,HCPSCTD,PBPHPTS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/cKrNu4R,Blank,4,HBDPDCP,CHTSHBS,CPDBHCS,HHBHSST,HCPSCTD,PBPHPTS,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://imgur.com/a/vP81x8h,Blank,"2,4",HBDSCPD,DCBHPDB,TPDHSPS,HSBCCPB,CPHDTCB,TDDDSBC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/XRN6Z7I,Blank,"2,3,5",HBDSPBB,SHCTSCS,BPBSTTH,TPPTPBC,CPDHHSB,HPDSBDC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/ba7ee45b66b30d7c04d56a83fea1309f,Blank,4,HBDSPPT,BTCSBDH,SHPBSTS,HSDDPSH,STCHPBD,SHSSDPH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667205209159630858/image0.jpg,Blank,"0,1,2",HBDSPTH,CTCPTBP,DPBBBTC,SSDSTBC,CDPCDTT,TPCPSSD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/qCGOgJV,Blank,"1,4",HBDSTTS,SBCHCBH,HBBHBCH,DDCSBCS,DPDBHPP,BBPHCPB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666951769779339264/667076714140139520/unknown.png,Blank,5,HBDTHTD,CCSPCDB,BPSBDHT,PTCCSPH,PCSBSCS,PPTDPSS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667889360628350977/tiger_release_final_20200117_190719.png,Blank,"2,5",HBDTPPB,PBDSBTT,HHDDTPB,BCTCCHC,HSSSHBH,HCDSSBP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/666886955359010866/hex0.PNG,Hexagon,2,HBHCBDS,THCSCHS,TTPCDPH,SHBTHSS,DDHPPHC,SCCPDPP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/a6669a11ca0f5f615f1718f8070c7c29,Snake,"1,2",HBHCCBB,HSPDTCC,CSBCDTH,HTBBBTC,PBPBPSC,HHCBBBS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667487076723195914/667795671578968074/60c30a705b44d9a77b03de1c508fb9d1.png,Blank,"0,4,5",HBHCHPH,TCHTBTB,PTCBCSP,BDSHSCH,TDBSCHH,SCCBSSD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/file/d/15xsVgWnIemyRM3dAdgxIvIZUZv5GoZoW/view?usp=sharing,Blank,"3,4,5",HBHCTPD,CCTHBBB,CTTPCTC,BDHHCCC,BPTTSSC,DSPTBBD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/1eac34adca6f989fad8762ac094ddef7,Blank,"1,2,5",HBHCTSB,HPCBDCT,BHCPHPB,TDCHBHD,HHHHSPH,HPSHDTC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
20200117134901_1.jpg,Blank,"1,2,5",HBHCTSB,HPCBDCT,BHCPHPB,TDCHBHD,HHHHSPH,HPSHDTC,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://drive.google.com/open?id=1UmRUqOzGmxZhkbPSr-Re1gDxMsFiCQs9,Blank,"2,5",HBHHPPH,PHTBDSC,BCHSTSS,BBBDPBD,HDBBBPS,SCHSBBB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/m6yguQj,Blank,"0,2",HBHHTSS,DTBBSTB,SCPCPHB,DBTBBHH,TTTCHPB,BCBDPCP,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/9435f7e0bec9b358a2fda7ab660a3509,Blank,3,HBHSHTS,SBTCSCH,HTBCSHP,BTCSCCH,TPSPCPH,TPBBPST,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/668144053665136651/668193656385175570/20200118153610_1.jpg,Clover,4,HBHTDCH,CSBHBPH,BBBTTSP,PCBPTDS,TSPCCBS,DTBSBBT,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667849167728541706/667909428909178880/tiger_release_final_20200117_175220.png,Blank,"3,5",HBPBBPC,BDHSBTC,SPHSTSS,STTHDHC,CSBSCPP,CSHCTDS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667347355317567493/667422705640800266/PS_Messages_20200116_093850.jpg,Blank,"3,5",HBPBBPC,BDHSBTC,SPHSTSS,STTHDHC,CSBSCPP,CSHCTDS,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://i.gyazo.com/thumb/1200/660afd8482371b6fbfa81e103b9f5b30-png.jpg,Blank,"1,2,5",HBPBPPC,BSDPDSD,DHPTBHB,CBPBBBH,CHHBDTS,PPBPPHT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/73cITgT,Blank,"0,1,5",HBPBPSH,TPHDCBH,BBBBBBB,BBBBBBB,BBBBBBB,PPPPTDD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666951769779339264/666986990545403926/MARSH3.jpg,Blank,"0,2",HBPCSTD,TPTHTPT,SDHCPSB,PHDSBCS,BBBBBBB,BBBBBBB,Verified,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
https://cdn.discordapp.com/attachments/667916970393468928/667920718687895552/Capture10.PNG,Blank,"0,2,3,4,5",HBPDDTB,SDCSSDS,TTTSSSH,TTCPSPS,BTSPHDT,BBBTSSS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/7vz8Ahb,Blank,"2,4",HBPDHPD,BTTDHDD,PTSPDDD,DSPBBDD,CSSDHHH,TCPPTPP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/dfa1116e2a96316a63761da1e0c799ac,Blank,"4,5",HBPPPPB,HHDHPTC,PSSHTSD,PCBTDTD,CSBCSDT,SCSHSDH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/feeaa2cb07f6f467413ae4eb8566dc5a,Blank,2,HBPSPDP,HTBPPBB,PPTHCTB,SCTBHTH,TPTBDDS,HDCTBTC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667788260327817246/tiger_release_final_20200117_100948.png,Diamond,4,HBPTCDT,SDHDSBD,CBSTSSB,BTTDHHS,PDCBDBD,PTTTDBT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/6rRx6Qx,Diamond,4,HBPTCDT,SDHDSBD,CBSTSSB,BTTDHHS,PDCBDBD,PTTTDBT,Duplicate,MEGA,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/562109022795464744/666934837201862657/tiger_release_final_20200115_061800.png,Blank,"4,5",HBSBCSC,SBDPTPC,CTTTDPS,DDTPPSC,THTCTCP,BSCDDPC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/650156587607916551/667173582396194817/Screenshot_1.png,Blank,1,HBSBTBT,PCCSHBD,TPCHTHP,PPHTTSP,BDCDHBC,PPBSPHB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/3f4a6ab63deb95b2a3246c68347ec898,Blank,"2,4,5",HBSCCDB,SDDSSPH,CDSSPBT,CTHSDBP,CSSCTDB,TPDPPPP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/668144053665136651/668150459088764938/20200118123951_1.jpg,Blank,"2,4",HBSCPBD,DDDTCPB,TCBCHST,BTTPHBC,CTTSDBP,TCSBSPT,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/547576011185979418/667217431139319818/tiger_release_final_20200115_210033.png,Snake,"2,5",HBSDBST,HPPHSCT,DDHTSSD,CDCCCCT,CCPCCCB,DPHCCSS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/hzobMMb.jpg,Blank,"0,1",HBSDHBS,TBDTHPB,DHPTTPC,DPTPCCT,BBBBBBB,BBBBBBB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667999653639356416/image0.jpg,Blank,"0,1",HBSDHBS,TBDTHPB,DHPTTPC,DPTPCCT,BBBBBBB,BBBBBBB,Duplicate,TDM,rotated Image 60 degrees,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://gamerdvr.com/gamer/rjccj/screenshot/14483889,Blank,2,HBSDHSC,CDDTTPP,PDHTPTT,PSCCPCT,DTCPDDP,BSPBPCD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/fecbb1ce7019496ec2ed970ea22ffc55,Plus,"0,3,5",HBSHPBD,BBBBBBB,BBBBBBB,PTBSCDD,SSPPBHP,CBPPBHH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/c41ebc32a83ede0a5d294470ee47357c,Blank,"1,4",HBSHTSH,CHCDSTC,PDDPSPB,HHCDCCP,CHDDCDS,HCHCSTT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/665061635915907072/667248544809353226/unknown.png,Hexagon,3,HBSPPDS,CSSDBDP,DSPBTCT,TCPCTPH,TSHCSCB,BPCCCBD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/667499790950465537/667518833841668106/9342a11cfa562e59db602bb373c7f332.png,Blank,"1,2,4",HBSPSPP,TSSPBBP,PHBCSBP,BBBBBBB,BTHBBST,HTCDHHP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/668130426157531136/tiger_release_final_20200118_102710.png,Blank,"0,2",HBSSDHS,PBPCTHD,CBHBDTC,BTCTTST,CHTSHBS,SBCTDSP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/668130426157531136/tiger_release_final_20200118_102710.png,Blank,"0,2",HBSSDHS,PBPCTHD,CBHBDTC,BTCTTST,CHTSHBS,SBCTDSP,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/666872924967403550/667872656221011979/tiger_release_final_20200117_232714.png,Blank,"0,1,2,4",HBSTSCB,BPHTPDH,PBSCTSH,CHCSTTH,PSHCDBS,HTDDDCP,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
Destiny 2 Screenshot 2020.01.17 - 01.06.40.44.png,Clover,"2,4,5",HBSTTBH,BDPDDHC,DBDTCSB,TSDDBPP,SPSCSCH,CDSDSBD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667806419172458559/EOgN1yfW4AcUdsJ.png,Blank,"1,3,4",HBSTTHC,TPSTSTP,BCSTHPB,HBDSCPC,HBPPCTH,HCHCCBB,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/53981c390d9f35ce13d3c48756711b3f,Blank,1,HBTBHBB,SBBTSDB,BBCPCSH,HBDHHTC,CCDTDST,DCTDDBC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/1c63cf91a2e87b69edf79d902a990048,Blank,1,HBTBHCS,PTHTPHD,PHHBSHC,SPBTHCB,SHTCDHB,SCBBDHB,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://puu.sh/F0Uae/97abbae741.jpg,Snake,"3,5",HBTBTBS,CTBCCBT,SPCCBTC,BSBPTPC,DPTDCTD,DPSTCDT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/T2yD7WB,Blank,"1,2,4",HBTCCSP,CBBTBPT,HSDDPPB,SPCHDPC,CPPCPTH,PCPDHTP,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/198cc7fcc52cca6f958a8c305c7a8c26,Blank,2,HBTDBHD,DBHTPSC,BHDHHTP,SHBSHHT,BSSCHTD,SSCCHTT,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/507380566769926144/667017949856661515/1085660_screenshots_20200115105504_1.jpg,Blank,"1,5",HBTDTPC,SDSPBHD,PSPDTTD,CDBHHPS,HSDSCTT,SDSCBDT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
